rel_time,cell1,cell2,rpm
177.08129596710205,1589,495,0
177.25971817970276,1554,481,0
177.46075010299683,1580,412,0
177.66176509857178,1568,431,0
177.86362385749817,1557,557,0
178.06677389144897,1567,508,0
178.2652509212494,1564,504,0
178.4672029018402,1578,495,0
178.68122792243958,1591,511,0
178.88120484352112,1577,520,0
179.07811903953552,1627,509,0
179.28845500946045,1566,530,0
179.483726978302,1562,569,0
179.68262600898743,1640,471,0
179.8837890625,1589,461,0
180.07734394073486,1575,466,0
180.29168796539307,1558,496,0
180.49152207374573,1552,519,0
180.6932830810547,1597,468,0
180.89169001579285,1592,487,0
181.08904600143433,1607,561,0
181.29004406929016,1532,573,0
181.49072980880737,1629,552,0
181.69378995895386,1612,541,0
181.89147305488586,1631,516,0
182.08835983276367,1606,507,0
182.29126811027527,1640,513,0
182.49232983589172,1617,547,0
182.6927239894867,1597,544,0
182.89852213859558,1576,483,0
183.09635090827942,1577,517,0
183.29726791381836,1610,485,0
183.49844694137573,1630,539,0
183.6995120048523,1637,575,0
183.90592312812805,1582,575,0
184.11121106147766,1594,536,0
184.30370092391968,1651,466,0
184.51357007026672,1629,505,0
184.7060329914093,1638,553,0
184.91347193717957,1596,504,0
185.10778999328613,1610,559,0
185.31142115592957,1591,488,0
185.51313877105713,1638,467,0
185.7138741016388,1644,574,0
185.91260409355164,1568,538,0
186.11342406272888,1623,574,0
186.31513690948486,1629,536,0
186.51939392089844,1615,477,0
186.71829080581665,1539,480,0
186.91826391220093,1583,578,0
187.13828301429749,1611,593,0
187.31977605819702,1584,430,0
187.52266693115234,1611,458,0
187.7227349281311,1585,505,0
187.92393279075623,1615,505,0
188.14067602157593,1585,523,0
188.33098697662354,1619,581,0
188.5286169052124,1601,483,0
188.73011088371277,1591,468,0
188.93192791938782,1640,420,0
189.14345908164978,1555,458,0
189.33764600753784,1658,484,0
189.53478121757507,1741,509,0
189.73564195632935,1677,517,0
189.9373710155487,1678,466,0
190.1403729915619,1677,470,0
190.3381199836731,1688,462,0
190.53908395767212,1648,493,0
190.7409930229187,1656,497,0
190.94197487831116,1677,477,0
191.14518094062805,1598,446,0
191.34490489959717,1607,464,0
191.54582405090332,1618,428,0
191.74649810791016,1673,474,0
191.94864511489868,1579,548,0
192.1505389213562,1642,552,0
192.35020899772644,1611,465,0
192.5522620677948,1618,527,0
192.75306797027588,1626,462,0
192.9540138244629,1675,489,0
193.16290998458862,1694,511,0
193.35662984848022,1695,469,0
193.55765008926392,1687,478,0
193.75853419303894,1664,490,0
193.96058893203735,1644,527,0
194.16285300254822,1649,492,0
194.36234498023987,1632,497,0
194.56443691253662,1605,431,0
194.7654378414154,1662,472,0
194.96613001823425,1655,502,0
195.16794204711914,1662,464,0
195.38171887397766,1630,469,0
195.58303880691528,1605,476,0
195.78041911125183,1618,493,0
195.9825689792633,1640,473,0
196.17364192008972,1642,437,0
196.37884998321533,1628,469,0
196.59411716461182,1631,489,0
196.79426193237305,1620,467,0
196.9914858341217,1606,417,0
197.181165933609,1545,410,0
197.3874170780182,1509,385,0
197.59245204925537,1554,405,0
197.79386115074158,1545,398,0
197.99387216567993,1553,342,0
198.1868541240692,1544,412,0
198.3932409286499,1540,485,0
198.59296202659607,1538,517,0
198.79353594779968,1525,437,0
198.99390506744385,1535,499,0
199.1919548511505,1558,508,0
199.39361190795898,1534,421,0
199.60199904441833,1465,424,0
199.79624223709106,1498,421,0
199.99840879440308,1502,386,0
200.1974539756775,1604,414,0
200.40375995635986,1550,425,0
200.60490012168884,1539,431,0
200.8140368461609,1570,440,0
201.00509405136108,1527,382,0
201.21926712989807,1539,387,0
201.4047291278839,1532,409,0
201.61433601379395,1452,430,0
201.81581783294678,1489,436,0
202.0138840675354,1473,356,0
202.22184896469116,1494,402,0
202.41256594657898,1479,399,0
202.61438608169556,1499,429,0
202.81344985961914,1595,451,0
203.01719117164612,1554,461,0
203.21784496307373,1583,424,0
203.41774201393127,1581,464,0
203.61885404586792,1548,421,0
203.8215479850769,1553,393,0
204.0210621356964,1507,402,0
204.22474312782288,1557,490,0
204.42349195480347,1549,455,0
204.62702298164368,1569,412,0
204.8272681236267,1578,412,0
205.03524494171143,1598,409,0
205.23300290107727,1569,460,0
205.4316849708557,1565,448,0
205.63260412216187,1570,443,0
205.8320460319519,1624,482,0
206.03635001182556,1604,486,0
206.23711395263672,1602,442,0
206.4355869293213,1583,483,0
206.63781714439392,1571,427,0
206.83810877799988,1593,416,0
207.039048910141,1598,401,0
207.24712586402893,1649,448,0
207.44178915023804,1628,416,0
207.6427230834961,1586,446,0
207.84352898597717,1561,405,0
208.0654740333557,1543,434,0
208.24915289878845,1544,418,0
208.44730496406555,1610,383,0
208.64931988716125,1581,370,0
208.85010290145874,1627,487,0
209.06552290916443,1649,406,0
209.2535789012909,1604,407,0
209.45376205444336,1572,390,0
209.6546380519867,1596,415,0
209.85548901557922,1586,373,0
210.06408500671387,1588,359,0
210.2591049671173,1620,412,0
210.45937204360962,1690,425,0
210.6614429950714,1651,420,0
210.86248207092285,1647,418,0
211.06512308120728,1645,437,0
211.26501607894897,1614,439,0
211.48032188415527,1654,390,0
211.68049716949463,1629,444,0
211.8793079853058,1611,450,0
212.0704309940338,1592,415,0
212.28274989128113,1617,504,0
212.4796588420868,1590,523,0
212.6799840927124,1581,437,0
212.88120698928833,1628,379,0
213.0770218372345,1592,394,0
213.2862720489502,1597,485,0
213.49276494979858,1567,435,0
213.6919069290161,1623,368,0
213.89165592193604,1617,397,0
214.09138798713684,1567,487,0
214.29015493392944,1640,537,0
214.49173283576965,1619,547,0
214.69276690483093,1650,457,0
214.89255118370056,1627,441,0
215.0899760723114,1661,456,0
215.28945994377136,1609,456,0
215.49598503112793,1605,439,0
215.6978747844696,1620,430,0
215.903990983963,1668,513,0
216.09480690956116,1610,455,0
216.29452204704285,1618,478,0
216.49636816978455,1611,427,0
216.7037959098816,1615,472,0
216.90266585350037,1606,512,0
217.10128498077393,1635,505,0
217.30925107002258,1624,483,0
217.50374102592468,1631,468,0
217.70375180244446,1623,449,0
217.91321802139282,1641,477,0
218.10727190971375,1619,509,0
218.3161551952362,1612,475,0
218.51114106178284,1631,454,0
218.71275806427002,1615,481,0
218.91197991371155,1603,480,0
219.11205077171326,1588,464,0
219.31876397132874,1607,451,0
219.51702404022217,1654,487,0
219.71735000610352,1662,491,0
219.91990494728088,1644,441,0
220.13753008842468,1613,465,0
220.3220989704132,1606,480,0
220.52062106132507,1646,554,0
220.72156310081482,1641,571,0
220.92597198486328,1621,473,0
221.13073992729187,1609,419,0
221.33002591133118,1586,389,0
221.53276586532593,1620,460,0
221.73371696472168,1571,457,0
221.93406200408936,1592,364,0
222.13858819007874,1598,375,0
222.33243012428284,1576,451,0
222.53371691703796,1545,460,0
222.73336696624756,1598,487,0
222.93514800071716,1589,396,0
223.13850212097168,1556,457,0
223.33677196502686,1491,470,0
223.5387659072876,1565,399,0
223.7397780418396,1546,476,0
223.94056487083435,1551,466,0
224.14321494102478,1614,393,0
224.34364485740662,1508,410,0
224.6261010169983,1481,437,0
224.8281500339508,1544,406,0
225.02898502349854,1520,385,0
225.2310619354248,1524,411,0
225.43057084083557,1550,434,0
225.6325399875641,1483,368,0
225.833594083786,1557,397,0
226.03429293632507,1542,487,0
226.24050998687744,1582,396,0
226.43735909461975,1527,433,0
226.63819217681885,1510,363,0
226.84019804000854,1504,446,0
227.04094886779785,1519,465,0
227.2448980808258,1489,456,0
227.44383716583252,1481,425,0
227.64544105529785,1519,396,0
227.8463430404663,1495,355,0
228.05942392349243,1517,384,0
228.2501380443573,1469,481,0
228.46293711662292,1477,457,0
228.6627299785614,1479,322,0
228.86111092567444,1472,339,0
229.06103491783142,1490,365,0
229.25568103790283,1521,396,0
229.4722878932953,1505,409,0
229.67399191856384,1494,375,0
229.87328505516052,1511,405,0
230.07781195640564,1549,414,0
230.26224303245544,1462,385,0
230.4724359512329,1377,460,0
230.67267084121704,1380,432,0
230.87074995040894,1396,427,0
231.07735013961792,1401,396,0
231.26682496070862,1381,372,0
231.47227478027344,1413,446,0
231.6739239692688,1416,424,0
231.8780961036682,1420,453,0
232.07732701301575,1411,461,0
232.27241206169128,1424,473,0
232.47749090194702,1464,461,0
232.67809510231018,1430,418,0
232.87787413597107,1436,461,0
233.0833032131195,1406,424,0
233.2883529663086,1439,461,0
233.48320603370667,1450,446,0
233.6836850643158,1480,469,0
233.89296293258667,1440,403,0
234.09277296066284,1446,423,0
234.29782390594482,1486,465,0
234.49210906028748,1459,421,0
234.69393515586853,1430,408,0
234.89252591133118,1489,406,0
235.09353685379028,1477,447,0
235.29658317565918,1515,485,0
235.49195098876953,1544,440,0
235.69533109664917,1531,443,0
235.89801597595215,1462,500,0
236.0977280139923,1523,512,0
236.29676413536072,1479,480,0
236.5001630783081,1403,391,0
236.70036506652832,1385,424,0
236.90183901786804,1386,444,0
237.10552501678467,1486,497,0
237.30717587471008,714,525,0
237.50310111045837,456,466,0
237.70613193511963,-327,461,0
237.9073350429535,537,420,0
238.10783004760742,801,449,0
238.30792999267578,817,497,0
238.51095700263977,818,559,0
238.7104470729828,776,481,0
238.91156911849976,832,420,0
239.1129789352417,820,448,0
239.3180651664734,847,420,0
239.51472878456116,798,383,0
239.71673321723938,848,387,0
239.91768789291382,801,412,0
240.14143204689026,832,467,0
240.32165503501892,822,436,0
240.52134609222412,856,435,0
240.72239208221436,805,523,0
240.92418098449707,799,403,0
241.1366879940033,820,421,0
241.32609605789185,821,456,0
241.52696895599365,812,411,0
241.72881817817688,830,424,0
241.92982077598572,763,430,0
242.138365983963,860,481,0
242.33257699012756,795,436,0
242.5333890914917,835,474,0
242.73431587219238,847,456,0
242.93627786636353,836,494,0
243.14083290100098,821,460,0
243.33812499046326,843,405,0
243.540020942688,787,425,0
243.74104499816895,808,456,0
243.94187998771667,802,427,0
244.14707398414612,847,494,0
244.34467101097107,807,393,0
244.5455641746521,846,399,0
244.75817799568176,851,379,0
244.95823788642883,813,404,0
245.15706491470337,882,431,0
245.35634398460388,829,529,0
245.55837202072144,819,557,0
245.7571051120758,833,419,0
245.96728897094727,831,465,0
246.15700912475586,855,449,0
246.37123203277588,866,413,0
246.57313704490662,871,421,0
246.77283096313477,854,445,0
246.97304797172546,843,410,0
247.16329789161682,842,476,0
247.36847686767578,850,478,0
247.5692479610443,859,486,0
247.77248311042786,840,547,0
247.97965693473816,832,452,0
248.16874384880066,859,438,0
248.37134194374084,893,371,0
248.57221388816833,852,463,0
248.77470993995667,873,461,0
248.97914481163025,853,438,0
249.17589712142944,879,465,0
249.37807607650757,845,457,0
249.57995009422302,892,453,0
249.77817106246948,868,468,0
249.98057293891907,861,428,0
250.17990899085999,848,421,0
250.38860201835632,865,426,0
250.59342312812805,881,434,0
250.78813099861145,864,332,0
250.98956418037415,866,416,0
251.1852478981018,797,341,0
251.38829517364502,904,376,0
251.59350490570068,848,346,0
251.78902792930603,824,475,0
251.99337100982666,873,451,0
252.20156598091125,850,424,0
252.39376616477966,855,491,0
252.59557390213013,852,484,0
252.7957627773285,880,356,0
252.99734592437744,909,416,0
253.20793104171753,863,430,0
253.4033341407776,816,394,0
253.60446310043335,874,414,0
253.80232286453247,895,447,0
254.0101318359375,854,-10242,0
254.2163918018341,895,-18219,0
254.40874910354614,849,-55839,0
254.61194705963135,845,-88943,0
254.8114411830902,845,-98789,0
255.01299285888672,880,-98645,0
255.2155499458313,899,-108281,0
255.41550993919373,879,-131897,0
255.61633610725403,876,-201672,0
255.8182179927826,857,-235071,0
256.0192070007324,884,-315627,0
256.22143602371216,863,-376445,0
256.42204093933105,897,-381390,0
256.62296295166016,904,-221267,0
256.8217132091522,902,-4694,0
257.0216500759125,927,444,0
257.2283420562744,900,402,0
257.4233660697937,935,321,0
257.62432312965393,913,339,0
257.82620787620544,865,385,0
258.0270597934723,934,386,0
258.2281630039215,916,418,0
258.42973804473877,944,424,0
258.6307911872864,884,411,0
258.8317081928253,907,418,0
259.0335190296173,891,400,0
259.24171900749207,876,489,0
259.43535685539246,953,507,0
259.6373391151428,893,447,0
259.83814811706543,874,377,0
260.03913593292236,847,362,0
260.2432041168213,889,397,0
260.44211602211,909,430,0
260.6429591178894,924,466,0
260.8438489437103,909,474,0
261.0593149662018,910,430,0
261.2481961250305,927,406,0
261.4583399295807,913,427,0
261.65997099876404,876,391,0
261.86058592796326,915,361,0
262.05897998809814,859,400,0
262.2561180591583,854,449,0
262.4684810638428,894,447,0
262.6701419353485,878,385,0
262.86961102485657,914,427,0
263.06591796875,875,501,0
263.25883412361145,915,512,0
263.4736030101776,881,420,0
